Caption,BlockUntil,ChildStatus,GroupStatus,LastBoot,LastSync,LastSystemUpTimePollUtc,MachineType,MaxResponseTime,MinResponseTime,NodeName,PercentLoss,PercentMemoryAvailable,PercentMemoryUsed,StatusIcon,Comments,ConnectionType,Department,Latitude,Longitude,Region
869-003_4-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/5/2018 5:07:00 PM,11/21/2018 3:42:26 PM,11/21/2018 3:42:07 PM,"Brocade Communications Systems, Inc.",4,1,869-003_4-NB-SW,0,100,0,Up-Down.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.168798000,-80.310928000,South
869-005_2-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/18/2018 3:41:00 PM,11/21/2018 3:43:59 PM,11/21/2018 3:43:41 PM,"Brocade Communications Systems, Inc.",3,2,869-005_2-SB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.190671000,-80.294848000,South
869-006_1-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/11/2018 7:22:00 PM,11/21/2018 3:43:53 PM,11/21/2018 3:43:36 PM,"Brocade Communications Systems, Inc.",54,2,869-006_1-SB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.208446000,-80.296862000,South
869-007_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/11/2018 7:22:00 PM,11/21/2018 3:42:35 PM,11/21/2018 3:42:32 PM,"Brocade Communications Systems, Inc.",9,2,869-007_5-SB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.223595000,-80.296843000,South
869-009_0-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/11/2018 7:22:00 PM,11/21/2018 3:43:45 PM,11/21/2018 3:43:36 PM,"Brocade Communications Systems, Inc.",10,2,869-009_0-NB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.245048000,-80.296857000,South
869-010_9-WB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/2/2018 3:00:00 PM,11/21/2018 3:42:37 PM,11/21/2018 3:42:33 PM,"Brocade Communications Systems, Inc.",2,2,869-010_9-WB-SW,0,100,0,Up-Down.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.273089000,-80.293581000,South
869-011_4-MD-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/17/2018 7:11:00 PM,11/21/2018 3:43:48 PM,11/21/2018 3:43:45 PM,"Brocade Communications Systems, Inc.",13,2,869-011_4-MD-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.280682000,-80.297156000,South
869-012_3-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/16/2018 5:00:00 PM,11/21/2018 3:43:55 PM,11/21/2018 3:43:39 PM,"Brocade Communications Systems, Inc.",7,2,869-012_3-SB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.294018000,-80.297373000,South
869-019_3-SB-SW,12/30/1899 5:00:00 AM,0,Up-Unknown.gif,9/17/2017 4:03:00 PM,11/21/2018 3:43:49 PM,11/21/2018 3:43:42 PM,"Brocade Communications Systems, Inc.",3,2,869-019_3-SB-SW,0,100,0,Up-Unknown.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.300524000,-80.189612000,South
091-071_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/18/2018 5:21:00 PM,11/21/2018 3:42:55 PM,11/21/2018 3:42:49 PM,"Brocade Communications Systems, Inc.",2,2,091-071_5-SB-SW,0,100,0,Up.gif,SR 091 MM 065 - 094,Fiber,Switch-NEMA,26.305691013,-80.169771734,South
869-021_1-NB-SW,12/30/1899 5:00:00 AM,0,Up-Unknown.gif,12/29/2017 7:51:00 PM,11/21/2018 3:42:16 PM,9/5/2018 5:42:54 AM,"Brocade Communications Systems, Inc.",16,2,869-021_1-NB-SW,0,100,0,Up-Unknown.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.305637000,-80.163198000,South
869-021_6-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/9/2018 7:19:00 PM,11/21/2018 3:43:43 PM,11/21/2018 3:43:41 PM,"Brocade Communications Systems, Inc.",15,2,869-021_6-SB-SW,0,100,0,Up-Down.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.304549000,-80.154766000,South
869-003_9-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/19/2018 2:16:00 PM,11/21/2018 3:42:30 PM,11/21/2018 3:42:05 PM,"Brocade Communications Systems, Inc.",19,2,869-003_9-SB-SW,0,100,0,Up-Down.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.176684000,-80.309815000,South
869-004_8-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/18/2018 3:44:00 PM,11/21/2018 3:42:23 PM,11/21/2018 3:42:02 PM,"Brocade Communications Systems, Inc.",40,2,869-004_8-SB-SW,0,100,0,Up-Down.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.185877000,-80.298996000,South
869-007_3-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/11/2018 7:22:00 PM,11/21/2018 3:42:29 PM,11/21/2018 3:42:00 PM,"Brocade Communications Systems, Inc.",48,2,869-007_3-SB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.221064000,-80.296917000,South
869-008_5-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/11/2018 7:22:00 PM,11/21/2018 3:42:30 PM,11/21/2018 3:41:59 PM,"Brocade Communications Systems, Inc.",48,2,869-008_5-NB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.238962000,-80.296506000,South
869-008_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/11/2018 7:22:00 PM,11/21/2018 3:42:46 PM,11/21/2018 3:42:08 PM,"Brocade Communications Systems, Inc.",19,2,869-008_5-SB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.238607000,-80.297302000,South
869-009_5-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/11/2018 7:22:00 PM,11/21/2018 3:42:42 PM,11/21/2018 3:41:58 PM,"Brocade Communications Systems, Inc.",3,2,869-009_5-NB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.252639000,-80.296891000,South
869-010_8-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/17/2018 7:11:00 PM,11/21/2018 3:42:21 PM,11/21/2018 3:41:53 PM,"Brocade Communications Systems, Inc.",4,2,869-010_8-NB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.272471000,-80.296992000,South
869-013_3-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,5/14/2018 5:57:00 PM,11/21/2018 3:42:27 PM,11/21/2018 3:42:03 PM,"Brocade Communications Systems, Inc.",2,2,869-013_3-SB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.302648000,-80.287650000,South
869-015_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/16/2018 8:05:00 PM,11/21/2018 3:42:48 PM,11/21/2018 3:42:00 PM,"Brocade Communications Systems, Inc.",2,2,869-015_5-SB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.303980000,-80.251153000,South
869-018_5-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/19/2018 6:36:00 PM,11/21/2018 3:42:26 PM,11/21/2018 3:42:01 PM,"Brocade Communications Systems, Inc.",29,2,869-018_5-NB-SW,0,100,0,Up-Down.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.299778000,-80.203611000,South
869-020_4-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/30/2018 8:13:00 PM,11/21/2018 3:42:42 PM,11/21/2018 3:42:04 PM,"Brocade Communications Systems, Inc.",40,2,869-020_4-SB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.305943000,-80.173128000,South
869-020_6-MD-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/18/2018 5:21:00 PM,11/21/2018 3:42:27 PM,11/21/2018 3:42:03 PM,"Brocade Communications Systems, Inc.",15,2,869-020_6-MD-SW,0,100,0,Up-Down.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.305421000,-80.170403000,South
869-005_4-WB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/18/2018 3:42:00 PM,11/21/2018 3:42:29 PM,11/21/2018 3:42:14 PM,"Brocade Communications Systems, Inc.",18,13,869-005_4-WB-SW,0,100,0,Up-Down.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.193874000,-80.290086000,South
869-005_4-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/18/2018 3:41:00 PM,11/21/2018 3:42:20 PM,11/21/2018 3:42:11 PM,"Brocade Communications Systems, Inc.",4,2,869-005_4-SB-SW,0,100,0,Up-Down.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.193426000,-80.295667000,South
869-004_4-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/18/2018 3:42:00 PM,11/21/2018 3:43:59 PM,11/21/2018 3:42:22 PM,"Brocade Communications Systems, Inc.",10,2,869-004_4-SB-SW,0,100,0,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.181978000,-80.304889000,South
091-063_6-NB-SW,12/30/1899 5:00:00 AM,0,Up-Unknown.gif,8/3/2018 10:10:00 PM,11/21/2018 3:43:15 PM,11/21/2018 3:43:08 PM,"Brocade Communications Systems, Inc.",32,2,091-063_6-NB-SW,0,,-2,Up-Unknown.gif,SR 821 \ SR 091 MM 035 - 065,Copper,Switch-NEMA,26.205913,-80.198690,South
091-077_3-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/2/2018 8:07:00 PM,11/21/2018 3:43:37 PM,11/21/2018 3:43:32 PM,Cisco IE-2000-16TC-G-X,4,1,091-077_3-SB-SW,0,82,18,Up-Down.gif,SR 091 MM 065 - 094,Fiber,Switch-NEMA,26.388928479,-80.171334817,South
417-001_0-MD-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/15/2018 3:57:00 PM,11/21/2018 3:40:06 PM,11/21/2018 3:39:59 PM,"Brocade Communications Systems, Inc.",2,2,417-001_0-MD-SW,0,100,0,Up-Down.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.326491323,-81.546941933,North
417-004_2-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/28/2018 8:26:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:39:24 PM,"Brocade Communications Systems, Inc.",32,2,417-004_2-SB-SW,0,100,0,Up-Down.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.348224117,-81.506401695,North
417-002_1-MD-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/30/2018 2:04:00 PM,11/21/2018 3:35:18 PM,11/21/2018 3:35:09 PM,"Brocade Communications Systems, Inc.",7,2,417-002_1-MD-SW,0,100,0,Up-Down.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.327933766,-81.530671264,North
417-005_1-MD-SW,12/30/1899 5:00:00 AM,1,Up.gif,7/16/2018 9:47:00 PM,11/21/2018 3:40:06 PM,11/21/2018 3:39:52 PM,"Brocade Communications Systems, Inc.",2,1,417-005_1-MD-SW,0,100,0,Up.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.351179191,-81.491756539,North
417-002_6-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/28/2018 8:26:00 PM,11/21/2018 3:40:06 PM,11/21/2018 3:39:52 PM,"Brocade Communications Systems, Inc.",10,2,417-002_6-NB-SW,0,100,0,Up.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.332285887,-81.523215834,North
417-003_4-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/28/2018 8:26:00 PM,11/21/2018 3:40:28 PM,11/21/2018 3:40:06 PM,"Brocade Communications Systems, Inc.",10,2,417-003_4-SB-SW,0,100,0,Up-Down.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.342099277,-81.517240214,North
417-001_5-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/20/2018 1:46:00 PM,11/21/2018 3:41:13 PM,11/21/2018 3:41:01 PM,"Brocade Communications Systems, Inc.",3,2,417-001_5-NB-SW,0,100,0,Up.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.326303015,-81.538604143,North
417-002_2-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/28/2018 8:26:00 PM,11/21/2018 3:40:52 PM,11/21/2018 3:40:30 PM,"Brocade Communications Systems, Inc.",39,3,417-002_2-NB-SW,0,,-2,Up-Down.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.328491023,-81.528705582,North
417-005_6-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/8/2018 10:19:00 AM,11/21/2018 3:40:51 PM,11/21/2018 3:40:18 PM,"Brocade Communications Systems, Inc.",42,2,417-005_6-NB-SW,0,100,0,Up.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.355599995,-81.485259080,North
417-004_7-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,7/16/2018 9:47:00 PM,11/21/2018 3:40:06 PM,11/21/2018 3:39:56 PM,"Brocade Communications Systems, Inc.",11,2,417-004_7-NB-SW,0,100,0,Up.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.347788199,-81.498581712,North
417-003_8-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/28/2018 8:26:00 PM,11/21/2018 3:40:07 PM,11/21/2018 3:39:26 PM,"Brocade Communications Systems, Inc.",12,1,417-003_8-NB-SW,0,100,0,Up.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.346030401,-81.511809950,North
417-002_9-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/28/2018 8:26:00 PM,11/21/2018 3:40:28 PM,11/21/2018 3:39:56 PM,"Brocade Communications Systems, Inc.",24,2,417-002_9-NB-SW,0,100,0,Up.gif,SR 417 MM 001.4 - 005.9,Fiber,Switch-NEMA,28.328154730,-81.529465453,North
417-048_1-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/8/2018 6:05:00 PM,11/21/2018 3:40:52 PM,11/21/2018 3:40:34 PM,"Brocade Communications Systems, Inc.",4,2,417-048_1-NB-SW,0,100,0,Up-Down.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.746511772,-81.262929892,North
417-049_9-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/16/2018 10:09:00 AM,11/21/2018 3:40:29 PM,11/21/2018 3:39:55 PM,"Brocade Communications Systems, Inc.",14,2,417-049_9-NB-SW,0,100,0,Up.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.761454509,-81.270021784,North
417-048_4-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/27/2018 5:01:00 PM,11/21/2018 3:40:53 PM,11/21/2018 3:40:30 PM,"Brocade Communications Systems, Inc.",68,2,417-048_4-SB-SW,0,100,0,Up.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.750217655,-81.266187178,North
417-050_2-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/16/2018 10:09:00 AM,11/21/2018 3:40:51 PM,11/21/2018 3:39:53 PM,"Brocade Communications Systems, Inc.",5,2,417-050_2-NB-SW,0,100,0,Up-Down.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.771509123,-81.280353305,North
417-052_9-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/16/2018 2:35:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:39:56 PM,"Brocade Communications Systems, Inc.",7,2,417-052_9-NB-SW,0,100,0,Up.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.798146873,-81.304707260,North
417-052_0-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/16/2018 2:35:00 PM,11/21/2018 3:40:51 PM,11/21/2018 3:39:24 PM,"Brocade Communications Systems, Inc.",6,2,417-052_0-SB-SW,0,100,0,Up-Down.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.786182796,-81.301636180,North
417-048_9-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/8/2018 8:08:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:40:13 PM,"Brocade Communications Systems, Inc.",32,2,417-048_9-SB-SW,0,100,0,Up.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.757034434,-81.269683721,North
417-051_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/20/2018 12:12:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:39:44 PM,"Brocade Communications Systems, Inc.",16,2,417-051_0-SB-SW,0,100,0,Up.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.774290879,-81.293357280,North
417-053_6-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/13/2018 10:23:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:40:13 PM,"Brocade Communications Systems, Inc.",2,2,417-053_6-SB-SW,0,100,0,Up-Down.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.799558616,-81.315477070,North
417-049_2-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/15/2018 4:53:00 PM,11/21/2018 3:40:52 PM,11/21/2018 3:40:40 PM,"Brocade Communications Systems, Inc.",33,2,417-049_2-NB-SW,0,100,0,Up-Down.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.760816065,-81.270068474,North
417-051_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/10/2018 2:47:00 AM,11/21/2018 3:40:29 PM,11/21/2018 3:40:21 PM,"Brocade Communications Systems, Inc.",7,2,417-051_5-SB-SW,0,100,0,Up.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.778842628,-81.298642077,North
417-054_5-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,9/26/2018 9:01:00 AM,11/21/2018 3:40:06 PM,11/21/2018 3:39:56 PM,"Brocade Communications Systems, Inc.",6,2,417-054_5-NB-SW,0,100,0,Up-Down.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.798589402,-81.331174386,North
417-038_2-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,1/16/2018 8:48:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:40:06 PM,"Brocade Communications Systems, Inc.",9,2,417-038_2-SB-SW,0,100,0,Up.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.619094663,-81.259470607,North
417-040_6-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/19/2018 6:47:00 PM,11/21/2018 3:40:52 PM,11/21/2018 3:39:52 PM,"Brocade Communications Systems, Inc.",6,2,417-040_6-NB-SW,0,100,0,Up.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.648331548,-81.235958630,North
417-042_2-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,7/26/2018 7:57:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:39:49 PM,"Brocade Communications Systems, Inc.",3,2,417-042_2-SB-SW,0,100,0,Up.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.668221529,-81.227665001,North
417-044_5-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,7/30/2018 10:36:00 PM,11/21/2018 3:40:28 PM,11/21/2018 3:40:19 PM,"Brocade Communications Systems, Inc.",16,2,417-044_5-NB-SW,0,100,0,Up-Down.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.701044227,-81.232813620,North
417-038_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/12/2017 5:59:00 PM,11/21/2018 3:40:28 PM,11/21/2018 3:40:22 PM,"Brocade Communications Systems, Inc.",21,2,417-038_5-SB-SW,0,100,0,Up.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.623855768,-81.256792135,North
417-041_3-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/12/2018 11:24:00 PM,11/21/2018 3:40:52 PM,11/21/2018 3:39:26 PM,"Brocade Communications Systems, Inc.",28,0,417-041_3-SB-SW,0,100,0,Up-Down.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.655980906,-81.232955947,North
417-042_9-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,7/27/2018 8:04:00 PM,11/21/2018 3:40:51 PM,11/21/2018 3:40:21 PM,"Brocade Communications Systems, Inc.",36,2,417-042_9-NB-SW,0,100,0,Up.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.677726275,-81.225645227,North
417-046_0-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/8/2018 6:05:00 PM,11/21/2018 3:40:07 PM,11/21/2018 3:39:57 PM,"Brocade Communications Systems, Inc.",8,2,417-046_0-NB-SW,0,100,0,Up-Down.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.720922815,-81.243672963,North
417-039_7-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/12/2018 11:24:00 PM,11/21/2018 3:39:45 PM,11/21/2018 3:39:17 PM,"Brocade Communications Systems, Inc.",5,2,417-039_7-NB-SW,0,100,0,Up.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.634312025,-81.243518102,North
417-042_6-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,7/20/2018 5:13:00 PM,11/21/2018 3:40:51 PM,11/21/2018 3:40:33 PM,"Brocade Communications Systems, Inc.",13,2,417-042_6-NB-SW,0,100,0,Up.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.674116711,-81.225878083,North
417-044_1-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,7/30/2018 10:36:00 PM,11/21/2018 3:40:51 PM,11/21/2018 3:39:48 PM,"Brocade Communications Systems, Inc.",28,2,417-044_1-NB-SW,0,100,0,Up.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.695319397,-81.229657936,North
417-044_3-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,7/30/2018 10:36:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:39:37 PM,"Brocade Communications Systems, Inc.",3,2,417-044_3-SB-SW,0,100,0,Up-Down.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.698325090,-81.231860234,North
417-046_5-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/8/2018 6:05:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:39:52 PM,"Brocade Communications Systems, Inc.",3,2,417-046_5-NB-SW,0,100,0,Up.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.727347480,-81.247390688,North
417-047_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/8/2018 6:05:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:39:27 PM,"Brocade Communications Systems, Inc.",25,2,417-047_5-SB-SW,0,100,0,Up.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.739011000,-81.255854000,North
417-039_1-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/12/2018 11:24:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:40:19 PM,"Brocade Communications Systems, Inc.",3,2,417-039_1-NB-SW,0,100,0,Up-Down.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.626886071,-81.248441168,North
417-041_3-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,9/28/2018 6:07:00 PM,11/21/2018 3:40:52 PM,11/21/2018 3:40:28 PM,"Brocade Communications Systems, Inc.",3,2,417-041_3-NB-SW,0,100,0,Up-Down.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.684144956,-81.226714234,North
417-049_0-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/15/2018 4:53:00 PM,11/21/2018 3:40:06 PM,11/21/2018 3:39:49 PM,"Brocade Communications Systems, Inc.",10,2,417-049_0-SB-SW,0,100,0,Up-Down.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.757766344,-81.269323193,North
417-050_6-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/16/2018 10:10:00 AM,11/21/2018 3:40:52 PM,11/21/2018 3:39:56 PM,"Brocade Communications Systems, Inc.",25,2,417-050_6-SB-SW,0,100,0,Up.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.771836881,-81.286866754,North
417-051_2-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,7/30/2018 7:21:00 PM,11/21/2018 3:40:52 PM,11/21/2018 3:40:34 PM,"Brocade Communications Systems, Inc.",62,3,417-051_2-NB-SW,0,,-2,Up-Down.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.77579017,-81.29440513,North
417-052_4-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/16/2018 2:35:00 PM,11/21/2018 3:40:07 PM,11/21/2018 3:39:35 PM,"Brocade Communications Systems, Inc.",8,2,417-052_4-SB-SW,0,100,0,Up.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.791779289,-81.302776607,North
417-053_5-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/9/2018 2:40:00 AM,11/21/2018 3:40:06 PM,11/21/2018 3:39:56 PM,"Brocade Communications Systems, Inc.",11,2,417-053_5-NB-SW,0,100,0,Up.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.800310426,-81.313291528,North
417-054_0-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/9/2018 2:40:00 AM,11/21/2018 3:40:30 PM,11/21/2018 3:39:27 PM,"Brocade Communications Systems, Inc.",3,2,417-054_0-NB-SW,0,100,0,Up.gif,SR 417 MM 047 - 055,Fiber,Switch-NEMA,28.799164295,-81.322202942,North
417-040_2-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/27/2018 5:45:00 PM,11/21/2018 3:40:29 PM,11/21/2018 3:39:46 PM,"Brocade Communications Systems, Inc.",6,2,417-040_2-SB-SW,0,100,0,Up-Down.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.641996052,-81.240833946,North
417-041_6-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/25/2018 3:26:00 PM,11/21/2018 3:40:07 PM,11/21/2018 3:39:52 PM,"Brocade Communications Systems, Inc.",5,2,417-041_6-NB-SW,0,100,0,Up-Down.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.660484724,-81.230059889,North
417-043_7-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/20/2018 7:34:00 PM,11/21/2018 3:40:07 PM,11/21/2018 3:39:52 PM,"Brocade Communications Systems, Inc.",3,2,417-043_7-NB-SW,0,100,0,Up-Down.gif,SR 417 MM 037 - 047,Fiber,Switch-NEMA,28.689448650,-81.227389987,North
